0	0.639285
35	0.639202
70	0.639096
105	0.629602
140	0.629602
182	0.628965
217	0.623595
253	0.622657
288	0.622657
323	0.622513
359	0.622513
400	0.622139
441	0.619437
479	0.618611
518	0.618175
553	0.611718
594	0.611718
629	0.611718
664	0.611718
699	0.607956
734	0.607956
770	0.607956
811	0.605363
846	0.604419
882	0.599667
917	0.599667
952	0.596502
987	0.594514
1028	0.594416
1064	0.593368
1099	0.593368
1134	0.590504
1170	0.590504
1205	0.587161
1240	0.587161
1275	0.585512
1316	0.585512
1357	0.584516
1398	0.584516
1439	0.583403
1475	0.583098
1510	0.582648
1546	0.581977
1581	0.581703
1616	0.581686
1651	0.580263
1686	0.580263
1721	0.579804
1756	0.579553
1791	0.57788
1826	0.57788
1861	0.57736
1903	0.576704
1938	0.576704
1973	0.576486
2008	0.575803
2050	0.574523
2086	0.575356
2121	0.574898
2162	0.574733
2198	0.574518
2238	0.574339
2274	0.574037
2309	0.572977
2344	0.572977
2380	0.572977
2415	0.572736
2450	0.572577
2486	0.572571
2527	0.572042
2563	0.57183
2598	0.57183
2633	0.571166
2668	0.571125
2704	0.569873
2744	0.569873
2779	0.569708
2820	0.569495
2856	0.56931
2895	0.569304
2930	0.568955
2965	0.568496
3000	0.568496
3036	0.568282
3075	0.567383
3110	0.567137
3152	0.566664
3190	0.56635
3225	0.566313
3261	0.565825
3296	0.565825
3332	0.564716
3371	0.564716
3406	0.564716
3441	0.563253
3477	0.562788
3512	0.562716
3550	0.562788
3585	0.562388
3621	0.562212
3656	0.561571
3691	0.561571
3726	0.561056
3767	0.561056
3802	0.560809
3840	0.560394
3881	0.560394
3922	0.560394
3958	0.560394
3993	0.559606
4028	0.559606
4064	0.559172
4099	0.559026
4134	0.558891
4169	0.558512
4204	0.558342
4241	0.558342
4276	0.558181
4317	0.55795
4352	0.557754
4387	0.557127
4422	0.557127
4457	0.556992
4494	0.556572
4529	0.556572
4565	0.555941
4600	0.555806
4637	0.555806
4672	0.55537
4707	0.555113
4749	0.55537
4784	0.55537
4819	0.55537
4854	0.555003
4889	0.554875
4924	0.554729
4959	0.554053
4994	0.553558
5035	0.553188
5070	0.553188
5105	0.552285
5140	0.551854
5175	0.551527
5210	0.551527
5245	0.551438
5280	0.551063
5315	0.551063
5350	0.551063
5385	0.550353
5420	0.550353
5456	0.549776
5491	0.549482
5526	0.549482
5565	0.549482
5600	0.548629
5635	0.547985
5670	0.547985
5709	0.547802
5744	0.546953
5785	0.546649
5824	0.545653
5860	0.545599
5901	0.545108
5936	0.544931
5971	0.544622
6012	0.543823
6047	0.543678
6084	0.543582
6119	0.543241
6156	0.543241
6191	0.542839
6227	0.542839
6262	0.542235
6297	0.542235
6336	0.541909
6378	0.542152
6418	0.542073
6459	0.542017
6494	0.541985
6529	0.541973
6570	0.541466
6605	0.541385
6640	0.541385
6675	0.541319
6710	0.5412
6745	0.5412
6780	0.541138
6821	0.541109
6856	0.540489
6897	0.540489
6932	0.540311
6967	0.540311
7003	0.540157
7041	0.539741
7076	0.539174
7112	0.539099
7147	0.538844
7182	0.538805
7221	0.538552
7256	0.538237
7293	0.537466
7328	0.536946
7364	0.536307
7400	0.535815
7441	0.535815
7477	0.535547
7512	0.53502
7548	0.534951
7583	0.534724
7618	0.534724
7653	0.534724
7688	0.534724
7730	0.534724
7765	0.534582
7800	0.534582
7841	0.534356
7877	0.534062
7912	0.534062
7948	0.53403
7983	0.53403
8018	0.533074
8053	0.532954
8088	0.532842
8124	0.532814
8159	0.532814
8194	0.532814
8229	0.532461
8264	0.531751
8299	0.531751
8337	0.531428
8372	0.531261
8407	0.531261
8442	0.531261
8483	0.53085
8518	0.53085
8560	0.529785
8596	0.529785
8631	0.529785
8666	0.529372
8702	0.529208
8737	0.529208
8778	0.528794
8813	0.528794
8848	0.52866
8890	0.528379
8925	0.528226
8960	0.528226
8995	0.527828
9030	0.527508
9065	0.527508
9106	0.52711
9142	0.527012
9177	0.52634
9212	0.526304
9247	0.526197
9282	0.52554
9324	0.525505
9360	0.524752
9395	0.524715
9430	0.523913
9471	0.523877
9507	0.523125
9548	0.523125
9584	0.523125
9625	0.523087
9660	0.522603
9695	0.521544
9730	0.521507
9765	0.521022
9802	0.520025
9844	0.520939
9886	0.520893
9921	0.520025
9956	0.520025
9991	0.519942
10027	0.519876
10062	0.519876
10103	0.519876
10138	0.519876
10173	0.519876
10209	0.519876
10244	0.519675
10279	0.519014
10317	0.519014
10359	0.518795
10394	0.518795
10433	0.518755
10468	0.518578
10505	0.518384
10540	0.518256
10575	0.5177
10611	0.5177
10646	0.517511
10681	0.517511
10717	0.517013
10752	0.517013
10787	0.517013
10828	0.516896
10863	0.516517
10904	0.514957
10942	0.514713
10983	0.514683
11024	0.512014
11061	0.512014
11096	0.512014
11131	0.511575
11166	0.511575
11201	0.511485
11236	0.511485
11277	0.511247
11317	0.511247
11352	0.510754
11387	0.510754
11422	0.510754
11457	0.510705
11493	0.510598
11529	0.510598
11564	0.510598
11602	0.510228
11637	0.510228
11679	0.509846
11714	0.509846
11752	0.509648
11787	0.509395
11822	0.509395
11860	0.509395
11900	0.509328
11936	0.509069
11971	0.508712
12006	0.508712
12041	0.508712
12077	0.508335
12112	0.508335
12147	0.508335
12189	0.507513
12230	0.506837
12265	0.506837
12300	0.506422
12342	0.506837
12377	0.506837
12412	0.506837
12453	0.506837
12488	0.506837
12523	0.506837
12558	0.506771
12593	0.506771
12634	0.506771
12669	0.506771
12704	0.506513
12745	0.506513
12780	0.505476
12815	0.505476
12851	0.505476
12886	0.504654
12927	0.504654
12963	0.504584
13004	0.503734
13043	0.503734
13084	0.503734
13119	0.503614
13161	0.50336
13203	0.502857
13244	0.502813
13280	0.50273
13317	0.502484
13358	0.502331
13395	0.502331
13430	0.502331
13465	0.502213
13501	0.502213
13536	0.502213
13571	0.502213
13606	0.502213
13641	0.50182
13677	0.50182
13718	0.501997
13753	0.501654
13788	0.501654
13824	0.501654
13863	0.501391
13898	0.501128
13937	0.500232
13978	0.500232
14014	0.499742
14052	0.49919
14088	0.49919
14124	0.49919
14164	0.49919
14199	0.49919
14234	0.49919
14275	0.498795
14310	0.498795
14351	0.498686
14393	0.498686
14428	0.498406
14469	0.498406
14504	0.498291
14540	0.498291
14580	0.49801
14622	0.49801
14663	0.49801
14698	0.49801
14734	0.49801
14769	0.497939
14805	0.497869
14841	0.497869
14876	0.497403
14912	0.497464
14947	0.497403
14983	0.497346
15018	0.496875
15053	0.496875
15088	0.496849
15128	0.496365
15163	0.496365
15198	0.495745
15233	0.495745
15268	0.495402
15309	0.495402
15351	0.495402
15387	0.494394
15422	0.494394
15457	0.493774
15496	0.493774
15531	0.493774
15566	0.493611
15601	0.493611
15636	0.493611
15671	0.493611
15706	0.493611
15741	0.493466
15776	0.493466
15818	0.493466
15853	0.49327
15888	0.493103
15923	0.492959
15958	0.492618
16000	0.492618
16035	0.492618
16070	0.492618
16108	0.492059
16150	0.491905
16185	0.491628
16220	0.491628
16256	0.491345
16291	0.490455
16332	0.490455
16368	0.490081
16403	0.490081
16443	0.48965
16478	0.48965
16518	0.488517
16559	0.488517
16594	0.488517
16629	0.488517
16664	0.488517
16705	0.488517
16740	0.488517
16776	0.488517
16811	0.488455
16847	0.488455
16883	0.487808
16918	0.487808
16954	0.487746
16995	0.487728
17030	0.487659
17065	0.487619
17100	0.486243
17137	0.486243
17172	0.48614
17207	0.48607
17244	0.485956
17280	0.485956
17315	0.485415
17350	0.485415
17386	0.485415
17421	0.485415
17456	0.484049
17492	0.484049
17527	0.484049
17562	0.484049
17598	0.483925
17633	0.483925
17668	0.483925
17703	0.483796
17739	0.482793
17776	0.482793
17811	0.482793
17846	0.482076
17881	0.482076
17919	0.481536
17960	0.480806
17996	0.480776
18037	0.479655
18073	0.479502
18115	0.479502
18153	0.4792
18188	0.479146
18227	0.479047
18263	0.479047
18304	0.478562
18339	0.477511
18374	0.477511
18410	0.477026
18445	0.477026
18481	0.477026
18516	0.477026
18551	0.477026
18586	0.477026
18628	0.476823
18665	0.476823
18700	0.476823
18735	0.476823
18771	0.476823
18807	0.476823
18843	0.476823
18878	0.476232
18913	0.476232
18948	0.476232
18984	0.476232
19019	0.476232
19054	0.476232
19089	0.476232
19124	0.475483
19159	0.475483
19195	0.475166
19233	0.475166
19270	0.474879
19305	0.474879
19341	0.474064
19376	0.474064
19414	0.473796
19453	0.473972
19494	0.473685
19529	0.471969
19564	0.471969
19600	0.471682
19641	0.471682
19676	0.471025
19717	0.471025
19757	0.471025
19792	0.471025
19834	0.470592
19870	0.470361
19906	0.470361
19941	0.470212
19976	0.469944
20012	0.469944
20047	0.468112
20082	0.468112
20117	0.467465
20153	0.467096
20188	0.467096
20223	0.467096
20258	0.467096
20299	0.467096
20335	0.466563
20377	0.466563
20412	0.466563
20453	0.466563
20494	0.466563
20529	0.465646
20565	0.465646
20601	0.465646
20642	0.465616
20678	0.465616
20719	0.464569
20754	0.464569
20789	0.464569
20825	0.464364
20861	0.464364
20896	0.464364
20937	0.464327
20979	0.464123
21014	0.464123
21049	0.463692
21090	0.463655
21132	0.463499
21168	0.463499
21203	0.463398
21238	0.463226
21278	0.463226
21316	0.463226
21357	0.462778
21392	0.462778
21433	0.462778
21474	0.462778
21509	0.462778
21549	0.462778
21584	0.46236
21619	0.46236
21654	0.462343
21689	0.462343
21724	0.461926
21760	0.461926
21802	0.461615
21838	0.460377
21879	0.460377
21918	0.460377
21953	0.460111
21988	0.459695
22023	0.459695
22058	0.459616
22093	0.459616
22131	0.459328
22166	0.459269
22201	0.459269
22242	0.459269
22278	0.459269
22313	0.459074
22349	0.458773
22390	0.458765
22426	0.458428
22464	0.458344
22499	0.458344
22536	0.458277
22577	0.458224
22613	0.458211
22649	0.458211
22684	0.458211
22720	0.457768
22761	0.457768
22796	0.457768
22832	0.457768
22869	0.457648
22904	0.457648
22945	0.457648
22981	0.456918
23016	0.456918
23051	0.456918
23086	0.456797
23127	0.456797
23162	0.456797
23197	0.456797
23238	0.456375
23279	0.455894
23315	0.455894
23350	0.455894
23388	0.455894
23423	0.455894
23458	0.455894
23500	0.455894
23535	0.454271
23574	0.454271
23609	0.454271
23644	0.454271
23679	0.454271
23714	0.453969
23749	0.453969
23784	0.453969
23819	0.453969
23854	0.453969
23889	0.453969
23929	0.453969
23965	0.453969
24000	0.453969
24036	0.453969
24072	0.453696
24108	0.453696
24150	0.452812
24186	0.452812
24221	0.452812
24260	0.452812
24296	0.452812
24337	0.452538
24372	0.452538
24408	0.451684
24444	0.451434
24481	0.451434
24516	0.451434
24551	0.451434
24586	0.451434
24621	0.449409
24662	0.449409
24697	0.448765
24733	0.448309
24768	0.447015
24803	0.447015
24838	0.446967
24873	0.445657
24908	0.445657
24943	0.445657
24978	0.445602
25013	0.445602
25049	0.445602
25084	0.444278
25119	0.444278
25155	0.444277
25197	0.444277
25232	0.444277
25268	0.443948
25303	0.443948
25339	0.443948
25374	0.443602
25409	0.443602
25444	0.443602
25479	0.44257
25514	0.442351
25550	0.442005
25585	0.442005
25621	0.442005
25656	0.442005
25695	0.441526
25732	0.442005
25767	0.442005
25803	0.442005
25842	0.440669
25877	0.440669
25912	0.440656
25947	0.440656
25982	0.440656
26020	0.440566
26056	0.440294
26091	0.440294
26126	0.440294
26161	0.440294
26196	0.439858
26232	0.439858
26267	0.439858
26302	0.438203
26343	0.438203
26378	0.438203
26413	0.438203
26455	0.438107
26490	0.438107
26528	0.438107
26570	0.438107
26606	0.438107
26641	0.437724
26676	0.437724
26718	0.437724
26754	0.437644
26796	0.437644
26831	0.437644
26866	0.437261
26901	0.437261
26936	0.437261
26977	0.437261
27013	0.437261
27054	0.437261
27090	0.437261
27125	0.437261
27167	0.437181
27203	0.437181
27238	0.437181
27274	0.437181
27309	0.437181
27346	0.437181
27381	0.437181
27416	0.436701
27451	0.436701
27489	0.436701
27524	0.436701
27560	0.436701
27601	0.436701
27639	0.436701
27675	0.436701
27716	0.436701
27752	0.436701
27794	0.436701
27834	0.436701
27869	0.435888
27905	0.435697
27946	0.435697
27987	0.434884
28023	0.434884
28058	0.434884
28099	0.434884
28134	0.434884
28169	0.434856
28204	0.434803
28239	0.43406
28274	0.432635
28309	0.432635
28344	0.432204
28379	0.432204
28414	0.432204
28450	0.431782
28485	0.431782
28527	0.431447
28562	0.431447
28597	0.431447
28632	0.431447
28667	0.431053
28702	0.431053
28743	0.430897
28778	0.430769
28813	0.429588
28848	0.429588
28883	0.428893
28919	0.42875
28960	0.42875
29001	0.42875
29040	0.42875
29075	0.42875
29110	0.426153
29151	0.426153
29192	0.42601
29232	0.42601
29267	0.42601
29303	0.425801
29345	0.425658
29380	0.425658
29416	0.425658
29451	0.425658
29486	0.425658
29521	0.425419
29556	0.425419
29591	0.425419
29630	0.425419
29666	0.425419
29708	0.42243
29748	0.42243
29783	0.42243
29824	0.420178
29859	0.420178
29894	0.420178
29929	0.420178
29964	0.418511
30000	0.418511
30035	0.418511
30070	0.418511
30105	0.41823
30140	0.41823
30175	0.41823
30210	0.41823
30246	0.418197
30281	0.418197
30322	0.418197
30358	0.418197
30393	0.418192
30428	0.418192
30470	0.418192
30512	0.418189
30547	0.416072
30583	0.416072
30618	0.416072
30653	0.416072
30688	0.416064
30729	0.41329
30764	0.41329
30799	0.413282
30840	0.413209
30881	0.413209
30922	0.413196
30964	0.413196
31000	0.413196
31036	0.413188
31072	0.413188
31108	0.413023
31146	0.413023
31182	0.413023
31217	0.412351
31253	0.413015
31288	0.413015
31324	0.410409
31365	0.410409
31406	0.409593
31447	0.409419
31489	0.409419
31525	0.409419
31566	0.409166
31601	0.409166
31636	0.408349
31674	0.408349
31710	0.408217
31752	0.408217
31792	0.408217
31827	0.408217
31862	0.407806
31897	0.407806
31933	0.405378
31968	0.405378
32004	0.405378
32045	0.405378
32081	0.405378
32117	0.405352
32153	0.405352
32188	0.405352
32223	0.405352
32259	0.405352
32295	0.405033
32330	0.405033
32366	0.405033
32402	0.404935
32440	0.404935
32476	0.404935
32511	0.404935
32546	0.404935
32587	0.404935
32622	0.404935
32658	0.404935
32693	0.404731
32728	0.404731
32769	0.404731
32804	0.40424
32839	0.40424
32877	0.40424
32912	0.40424
32947	0.40424
32982	0.404212
33017	0.404212
33052	0.400508
33088	0.400508
33129	0.400508
33165	0.400508
33200	0.40048
33235	0.399839
33271	0.399839
33311	0.399816
33346	0.399752
33381	0.399752
33417	0.399752
33459	0.399123
33495	0.399123
33535	0.398786
33572	0.398786
33610	0.398786
33651	0.398786
33687	0.396118
33722	0.395768
33757	0.395768
33798	0.395768
33839	0.395768
33875	0.394062
33910	0.394062
33946	0.393712
33981	0.393712
34016	0.393712
34051	0.393033
34087	0.390337
34123	0.390337
34158	0.390337
34193	0.390337
34228	0.389621
34264	0.389621
34305	0.389621
34340	0.389621
34375	0.38955
34416	0.38955
34452	0.388536
34491	0.388536
34526	0.388536
34567	0.388536
34609	0.388512
34645	0.388408
34681	0.38835
34717	0.38835
34752	0.38835
34793	0.388289
34834	0.38816
34869	0.387903
34905	0.387903
34940	0.38781
34975	0.387738
35010	0.387641
35045	0.387641
35080	0.387187
35121	0.387114
35156	0.386868
35192	0.386838
35227	0.386838
35262	0.386331
35297	0.385291
35332	0.385291
35367	0.385189
35402	0.385179
35438	0.385179
35473	0.384826
35508	0.384316
35543	0.384316
35578	0.380051
35614	0.380051
35649	0.380051
35685	0.379541
35720	0.379541
35755	0.379541
35790	0.379541
35831	0.379541
35866	0.379541
35902	0.379541
35942	0.379541
35983	0.379541
36018	0.379541
36054	0.379541
36089	0.378158
36124	0.378158
36159	0.378158
36194	0.378158
36229	0.378158
36264	0.378158
36300	0.378158
36336	0.378158
36377	0.378158
36413	0.378118
36454	0.377752
36489	0.377752
36524	0.377752
36565	0.377752
36601	0.377752
36636	0.377556
36675	0.377556
36710	0.377556
36746	0.377011
36781	0.377011
36816	0.376972
36851	0.376972
36892	0.376972
36931	0.376972
36966	0.376972
37002	0.376787
37038	0.376787
37073	0.376787
37108	0.376787
37143	0.376553
37184	0.376514
37221	0.376147
37256	0.376108
37291	0.376027
37326	0.375916
37364	0.375916
37399	0.375916
37434	0.375796
37469	0.375796
37504	0.375796
37545	0.375796
37580	0.375796
37621	0.375796
37656	0.375796
37696	0.375796
37732	0.375332
37767	0.375332
37802	0.375332
37837	0.375332
37872	0.375101
37908	0.375101
37943	0.375101
37978	0.375101
38013	0.375101
38048	0.375101
38083	0.375101
38119	0.374599
38154	0.374599
38189	0.374599
38224	0.374599
